split,sample_id,label,view,image_path,width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness_mean,brightness_std,saturation_mean,saturation_std,hue_entropy,laplacian_var,noise_residual_std,fft_high_freq_ratio,edge_density,structure_area_ratio,structure_bbox_w,structure_bbox_h,structure_center_x,structure_center_y,checker_line_count,vp_x,vp_y,vp_spread,vp_pitch_proxy,vp_intersections,distortion_proxy,shadow_area_ratio,shadow_angle_deg,shadow_elongation,chessboard_found,chessboard_nx,chessboard_ny
dev,DEV_006,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_006/top.png,384,384,173.91842312282986,184.76441786024304,200.33511013454861,35.89882937079676,26.67178452623874,18.58941922381652,0.7892578390948393,0.0661418838956396,0.14536228553921568,0.13225709116690013,0.41061472493035617,144.49029541015625,3.4328062534332275,0.5846682786941528,0.040771484375,0.04470486111111111,0.3776041666666667,0.375,0.6038055913733819,0.5725188517647654,28,190.60157775878906,191.86837768554688,0.2877538502216339,0.49965723355611164,209,0.0012113193044789902,,,,0,-1,-1
dev,DEV_007,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_007/front.png,384,384,167.68783908420139,175.99261474609375,194.34923638237848,36.0787301932804,32.46275607845592,31.149814925226636,0.7702959580099401,0.10796503756738825,0.16791510820908223,0.11695211569517225,0.7305549343481621,450.52178955078125,5.507012844085693,0.6503294706344604,0.07697889539930555,0.07801649305555555,0.3385416666666667,0.5911458333333334,0.48022970271210014,0.44887466678256843,32,225.10145568847656,160.15383911132812,0.2776997983455658,0.417067289352417,359,0.11070060827099568,0.019877115885416668,177.73454490204963,3.5972055522507764,0,-1,-1
dev,DEV_007,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_007/top.png,384,384,174.26950412326389,184.6901652018229,200.60552978515625,37.64229188074707,29.868824633064698,22.72238757962313,0.7947778639450572,0.08082701841029095,0.15718502136097495,0.12810371956819985,0.5793351007264748,277.4619445800781,4.143298625946045,0.6303768754005432,0.04081895616319445,0.10283745659722222,0.3411458333333333,0.8645833333333334,0.4256656733601512,0.5881806828673174,30,192.36935424804688,231.70608520507812,0.27994585037231445,0.603401263554891,225,0.01186765165178084,,,,0,-1,-1
dev,DEV_008,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_008/front.png,384,384,184.27771674262152,192.4668172200521,210.01593017578125,33.02710411976863,27.86069648181334,22.91062147717484,0.8303568921058007,0.07971852128324601,0.14413613047215415,0.10732009904289919,0.6909376879491881,421.48565673828125,5.51128625869751,0.6553371548652649,0.0850558810763889,0.029920789930555556,0.10677083333333333,0.4817708333333333,0.5179865754381988,0.4784808004684195,40,168.0813446044922,159.66787719726562,0.2663201093673706,0.4158017635345459,543,0.049014832014188756,0.013990614149305556,178.60189167170785,15.334421155294505,0,-1,-1
dev,DEV_008,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_008/top.png,384,384,186.0939466688368,197.4617919921875,214.8545125325521,35.93356877244966,25.792551807318493,13.305738212837689,0.84913330078125,0.05043218089628693,0.15310476132727396,0.12503104157039271,0.5146943483498577,262.65704345703125,4.132383823394775,0.6384422779083252,0.040303548177083336,0.005995008680555556,0.140625,0.059895833333333336,0.5580222473604827,0.5038119815233786,40,195.4469451904297,183.24154663085938,0.2520926296710968,0.4771915276845296,464,0.0010598242136252694,,,,0,-1,-1
dev,DEV_009,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_009/front.png,384,384,176.41216362847223,187.35582139756946,204.11070421006946,41.345297309871036,35.81203403850507,33.57849589725499,0.8062716216043709,0.11875588906789745,0.1589098296653731,0.12933746503379223,0.5647537651759732,457.0773010253906,5.904913425445557,0.6278058290481567,0.11279296875,0.0630832248263889,0.2421875,0.3567708333333333,0.5083581375868989,0.499835104905755,40,164.22955322265625,144.024169921875,0.27582892775535583,0.3750629425048828,550,0.1038312198727506,0.036031087239583336,115.86678356971504,2.2496207451288353,0,-1,-1
dev,DEV_009,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_009/top.png,384,384,181.1021728515625,192.3063218858507,209.145263671875,38.97019760226772,30.18019396411678,22.888506083810263,0.826093712767225,0.07620765305976132,0.15468236719601033,0.1382911680659536,0.47926842522662977,184.41249084472656,3.94985294342041,0.5765330195426941,0.041666666666666664,0.03428819444444445,0.19270833333333334,0.18229166666666666,0.51804889405327,0.48717798160601267,37,192.2769012451172,254.0,0.2501367926597595,0.6614583333333334,344,0.0,,,,0,-1,-1
dev,DEV_010,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_010/front.png,384,384,171.12716335720486,178.56169976128473,195.02419704861111,39.23701058533546,35.917026423501035,36.89591528002698,0.7731321380548747,0.12619877053698558,0.15350873693661493,0.12037793381351711,0.7045432003273359,386.9610595703125,5.443729877471924,0.6377975344657898,0.08319769965277778,0.1076321072048611,0.3463541666666667,0.5026041666666666,0.5207537529141201,0.5096625396425346,40,121.57120513916016,169.19137573242188,0.24255110323429108,0.44060254096984863,531,0.07265705049057675,0.014166937934027778,147.08002425959603,3.0218652193135984,0,-1,-1
dev,DEV_010,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_010/top.png,384,384,176.74712456597223,187.57107883029514,203.70598687065973,38.280827554076396,29.975033129303377,23.53713736544095,0.8038232209116285,0.0832951339252604,0.15056351805044935,0.133691390773934,0.4842266564283151,204.7722930908203,3.9599926471710205,0.6066538691520691,0.043986002604166664,0.07502577039930555,0.453125,0.5833333333333334,0.4500992422188074,0.6298962005483745,32,185.1878204345703,142.17637634277344,0.2509949505329132,0.37025098005930585,256,0.014966388053066984,,,,0,-1,-1
dev,DEV_011,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_011/front.png,384,384,176.6262410481771,186.97821723090277,202.4491441514757,44.06593715222684,39.505252625921536,38.749060233759366,0.8042793755957244,0.13717529436757242,0.16220947797521787,0.12958686643036244,0.6511912930176936,592.5773315429688,6.302289962768555,0.6411417722702026,0.10444471571180555,0.12493896484375,0.59375,0.8671875,0.5868065450342869,0.5764165942933651,35,198.6863555908203,148.4248504638672,0.27552637457847595,0.3865230480829875,399,0.046443818059226205,0.040547688802083336,59.052314670745794,2.241123699288971,0,-1,-1
dev,DEV_011,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_011/top.png,384,384,183.54876708984375,194.47611490885416,211.28639051649304,38.60268372792724,30.24640536797463,22.757015163518663,0.8374490176930147,0.07803121687378436,0.1582526977805011,0.1294513163319209,0.5673797562818398,284.2520751953125,4.386969089508057,0.6296923756599426,0.041707356770833336,0.0396728515625,0.25,0.19791666666666666,0.5430239494301995,0.5082509793447293,34,231.13214111328125,161.2454833984375,0.28586533665657043,0.41991011301676434,288,0.0006921052531985347,,,,0,-1,-1
dev,DEV_012,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_012/front.png,384,384,197.88033040364584,208.96683078342014,226.36685519748264,37.422058968455715,29.154353656706423,21.57154977664447,0.8940436602158225,0.0719592846629324,0.14493227358217595,0.1223730846358643,0.5514687725017213,504.7369384765625,6.1783127784729,0.6462730765342712,0.10734727647569445,0.022359212239583332,0.08072916666666667,0.3828125,0.49606097083206957,0.48292244843797394,40,180.97293090820312,137.52276611328125,0.3088478744029999,0.35813220342000324,569,0.06162313199097023,0.002197265625,-153.861432061576,6.495076819501483,1,5,5
dev,DEV_012,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_012/top.png,384,384,198.46853298611111,210.5668199327257,228.96322292751736,38.07212632354262,26.27610252811373,10.56200610783891,0.9029056457652506,0.04102115749184703,0.14784467443661492,0.1277798781205358,0.46032651585218987,201.77752685546875,3.9355196952819824,0.6027964949607849,0.0379638671875,0.009657118055555556,0.328125,0.09114583333333333,0.39168019955524347,0.5285361072097378,40,196.0,201.0992889404297,0.26285240054130554,0.5236960649490356,384,0.0007050767141296882,,,,0,-1,-1
dev,DEV_013,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_013/front.png,384,384,187.84765625,198.35321723090277,216.5724080403646,34.231407570462245,26.286457434715953,17.727195243315116,0.8527279390488834,0.06157709027627157,0.14494804432189543,0.11888749833939578,0.5480653415665498,353.9895324707031,5.45515251159668,0.6292733550071716,0.09639485677083333,0.017293294270833332,0.171875,0.3151041666666667,0.44107843137254904,0.5180831290849673,40,212.15576171875,138.33082580566406,0.2461058497428894,0.3602365255355835,509,0.07005668125562636,0.003139919704861111,-166.6048974353905,5.233556915335109,0,-1,-1
dev,DEV_013,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_013/top.png,384,384,189.86794704861111,201.39864095052084,219.33791775173611,36.3376811901821,25.308788400245497,10.067460521618464,0.863148116234341,0.03911675184746418,0.14521433844805282,0.13100796107812854,0.42038458916858273,162.49935913085938,3.6949045658111572,0.6000680327415466,0.04060194227430555,0.0022447374131944445,0.052083333333333336,0.06510416666666667,0.48292736656596175,0.5440820115810675,29,178.91673278808594,207.3845977783203,0.2681398093700409,0.5400640567143759,219,0.009541289615711901,,,,0,-1,-1
dev,DEV_014,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_014/front.png,384,384,184.314453125,194.52979871961804,213.87176513671875,32.1909496446415,24.560678653684192,13.640903959918154,0.8413301089750136,0.05244329632661309,0.14926840256501908,0.11293635921781392,0.5803345343653402,343.18231201171875,5.209710597991943,0.6351814270019531,0.09123399522569445,0.017008463541666668,0.16666666666666666,0.2838541666666667,0.4656879236443381,0.5371259885034556,40,187.2193145751953,129.55845642089844,0.33309200406074524,0.33739181359608966,574,0.08864165723234367,0.0012885199652777778,-146.02673933898419,5.668499138905313,1,5,5
dev,DEV_014,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_014/top.png,384,384,187.78057183159723,199.15220811631946,216.67906358506946,36.15984285331562,25.43808596288155,9.83334574901416,0.8532000240417348,0.04087852019941289,0.14606712856583606,0.12938737908103312,0.4281541933881824,156.57623291015625,3.5937790870666504,0.6032619476318359,0.03506130642361111,0.013332790798611112,0.19791666666666666,0.11458333333333333,0.44087905857917936,0.5564889581213971,34,134.0,139.04800415039062,0.2492731660604477,0.3621041774749756,288,0.0,,,,0,-1,-1
dev,DEV_015,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_015/front.png,384,384,182.79715983072916,191.351806640625,209.40523952907986,34.290686436505425,29.98076003395311,25.983727984144597,0.8298385320925246,0.08670834719200042,0.15554528994757624,0.11349371551846635,0.714460556496106,526.6511840820312,5.962409496307373,0.6733855605125427,0.09189860026041667,0.05423312717013889,0.16145833333333334,0.4739583333333333,0.49988732753949394,0.47702328477345673,40,189.98777770996094,159.37025451660156,0.3290705382823944,0.4150267044703166,579,0.06014418502777345,0.015421549479166666,110.6066019987563,2.8951383100301133,0,-1,-1
dev,DEV_015,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_015/top.png,384,384,186.51519775390625,197.58321804470486,214.75467258029514,36.48693780608217,27.12709115715374,16.352741835281314,0.8493873346864788,0.06129815332023795,0.15310428262016612,0.12370595551399724,0.5402536264753368,285.92626953125,4.326654434204102,0.6362164616584778,0.04013400607638889,0.025587293836805556,0.2682291666666667,0.15625,0.4434689460199664,0.44570799098860325,40,193.0,188.5524139404297,0.28794974088668823,0.49102191130320233,391,0.0006688049058106351,,,,0,-1,-1
dev,DEV_016,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_016/front.png,384,384,166.71712917751736,174.22088623046875,192.24354383680554,33.27354075087228,29.823318535469316,28.34444097309921,0.7618014599502996,0.09724611122245612,0.1633647577954793,0.11206644686882612,0.739049460137275,392.6089782714844,5.166028022766113,0.6551438570022583,0.0813327365451389,0.08734130859375,0.3776041666666667,0.4296875,0.5183796053653235,0.5000372052695602,37,218.34161376953125,172.70645141601562,0.2984779179096222,0.449756383895874,463,0.07935225298840107,0.010525173611111112,169.0794568152517,3.7646944195784275,0,-1,-1
dev,DEV_016,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_016/top.png,384,384,170.02351888020834,179.96368408203125,195.23440212673611,37.07432632494098,30.48295837341472,25.303291862532067,0.7738575122974537,0.09015146803712194,0.15578262229370915,0.12539160586494089,0.5864886749285646,262.0839538574219,4.093540191650391,0.6277026534080505,0.04001193576388889,0.060201009114583336,0.2890625,0.3515625,0.5121609918891518,0.40286461266944534,28,206.8406982421875,161.48226928710938,0.25717034935951233,0.42052674293518066,196,0.008686466356154604,,,,0,-1,-1
dev,DEV_017,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_017/front.png,384,384,201.21481662326389,211.73892550998264,231.33145480685764,39.06493564182992,33.07050910029603,25.083451367655293,0.9116210671551607,0.09217695729708787,0.1456340847971133,0.11672025116143835,0.5994558368020266,462.6041259765625,6.103684425354004,0.6261807084083557,0.0963473849826389,0.020155164930555556,0.08072916666666667,0.390625,0.5152587342978915,0.47067596175414983,40,142.14279174804688,150.7353973388672,0.25078341364860535,0.3925400972366333,553,0.05490202323026122,0.0,,,1,5,5
dev,DEV_017,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_017/top.png,384,384,205.97726101345486,218.46297878689236,237.73975965711804,39.73045087050763,27.85952907592944,12.475947327801986,0.9369770124846813,0.046339744151835616,0.14726924189814816,0.12915691794006343,0.4501845222016493,218.51841735839844,4.054773330688477,0.6269248127937317,0.038960774739583336,0.00927734375,0.14322916666666666,0.21875,0.5292093079922028,0.5303077028508772,31,182.84619140625,160.263916015625,0.2661595046520233,0.41735394795735675,240,0.003843145454457025,,,,0,-1,-1
dev,DEV_018,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_018/front.png,384,384,176.47976345486111,186.59313286675348,201.9180908203125,35.43254695429056,26.89913536504818,19.65173923359915,0.7991583531198938,0.0686312797115609,0.14838678364140795,0.12335677894036262,0.5569012325625291,373.56591796875,5.0124897956848145,0.6354383230209351,0.09069146050347222,0.023274739583333332,0.3307291666666667,0.3489583333333333,0.4540810751748252,0.5765027073620824,32,190.59983825683594,143.32211303710938,0.28722184896469116,0.37323466936747235,358,0.08174756375639645,0.014119466145833334,46.72962287380531,5.265251413311687,0,-1,-1
dev,DEV_018,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_018/top.png,384,384,176.8820054796007,187.40262858072916,203.7293701171875,34.704625403482176,24.888332685741602,12.674039132418306,0.8053490732230392,0.0478310875800568,0.15156390952648421,0.12383091687413597,0.5213788595749378,224.1026611328125,3.8702361583709717,0.6336800456047058,0.03944227430555555,0.008070203993055556,0.15885416666666666,0.15364583333333334,0.5406074929971989,0.565204831932773,32,191.69956970214844,153.8362579345703,0.22364291548728943,0.40061525503794354,259,0.0009065892481814584,,,,0,-1,-1
dev,DEV_019,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_019/front.png,384,384,178.8520711263021,189.44874403211804,206.11060248480902,40.07421536353212,33.98452911517126,30.31035206630439,0.8165459526909722,0.09998600637052278,0.16143032896752452,0.13696502419619125,0.5642529335964286,453.031005859375,5.592291831970215,0.6408719420433044,0.0948757595486111,0.06679280598958333,0.2708333333333333,0.5989583333333334,0.5184695146715402,0.46248244322604665,38,232.98992919921875,163.76339721679688,0.2962227463722229,0.4264671802520752,479,0.05059468906943274,0.011359320746527778,-145.69259589073508,1.9679806344299837,0,-1,-1
dev,DEV_019,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_019/top.png,384,384,183.07210286458334,193.7832505967882,210.82674153645834,37.79878540979279,29.375684448328222,20.456802730284696,0.8314977043334695,0.07142910813102651,0.14944281152130992,0.13369066605939292,0.4872090647378878,210.01846313476562,3.9674928188323975,0.5994517207145691,0.04055447048611111,0.031195746527777776,0.20052083333333334,0.1953125,0.5142634737318841,0.49536401721014495,27,187.03909301757812,179.83778381347656,0.25823038816452026,0.4683275620142619,182,0.01210176949272476,,,,0,-1,-1
dev,DEV_020,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_020/front.png,384,384,182.53612603081598,191.4495103624132,210.75653076171875,31.242408752081197,24.96816876874537,18.23411767045579,0.8290022573699618,0.06332141435910761,0.14431559244791667,0.1104406870425767,0.5725209159421596,294.8699645996094,4.983964920043945,0.620269238948822,0.0790134006076389,0.017557779947916668,0.09895833333333333,0.34375,0.5033485016737479,0.4860427127591091,40,190.2916259765625,171.0304412841797,0.30221474170684814,0.44539177417755127,565,0.06074807912218705,0.0042724609375,166.2915607458659,6.054669509976275,1,5,5
dev,DEV_020,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_020/top.png,384,384,186.59857177734375,197.97696940104166,215.36585150824652,35.81143832611195,25.004964484845537,10.476315029612989,0.8468289377382897,0.03931973787974449,0.14309571376293576,0.13281539621722027,0.3753538675236311,131.89556884765625,3.4153923988342285,0.5992108583450317,0.039774576822916664,0.002712673611111111,0.0546875,0.057291666666666664,0.4969986979166667,0.4838151041666667,28,201.09829711914062,204.53903198242188,0.27611303329467773,0.5326537291208903,195,0.012803538228033434,,,,0,-1,-1
dev,DEV_021,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_021/front.png,384,384,181.95492892795139,189.4472859700521,206.09005398220486,35.30322311404382,32.35998718649643,32.60207569227434,0.818838481030433,0.10029763177324022,0.1509612172777097,0.12064011584363707,0.6769854424282017,433.889892578125,5.586366653442383,0.6458644270896912,0.0832858615451389,0.0751953125,0.4114583333333333,0.4791666666666667,0.5904952613936989,0.49061086121632996,37,134.21636962890625,175.4504852294922,0.3140532076358795,0.4569023052851359,481,0.06020120971380869,0.00848388671875,148.4133732304638,3.527844694707028,0,-1,-1
dev,DEV_021,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_021/top.png,384,384,183.37809244791666,193.4249471028646,208.7485555013021,40.75381126048633,35.24115455355418,33.66038733535932,0.8303482487830202,0.10339076245705647,0.1580537417875136,0.1405033351248099,0.5638480818536419,269.7606201171875,4.58309268951416,0.6114481687545776,0.047905815972222224,0.10230170355902778,0.23958333333333334,0.5833333333333334,0.5127296017014694,0.2711302618495194,30,162.70916748046875,194.52593994140625,0.2820851504802704,0.5065779685974121,216,0.0013664436341162035,,,,0,-1,-1
dev,DEV_022,unstable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_022/front.png,384,384,191.8780992296007,201.9432576497396,219.78792995876736,40.67718851966134,36.129979734749064,32.66594891002162,0.8701638348481754,0.11393583554566411,0.15344671777130992,0.11902878342413434,0.677017480522197,576.045654296875,6.40313720703125,0.6502699851989746,0.10624186197916667,0.051520453559027776,0.1796875,0.4296875,0.5132871802465886,0.4996678376332763,40,223.22195434570312,136.82275390625,0.28685322403907776,0.3563092549641927,555,0.07898665015099332,0.0016004774305555555,46.7452327478689,6.594134796811791,1,5,5
dev,DEV_022,unstable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_022/top.png,384,384,197.88642035590277,209.68817816840277,227.83915201822916,38.56481935571269,28.129411357383113,16.066525442590876,0.9005466569223176,0.05550772497003721,0.15162130118974673,0.12738466484688124,0.5146585490544471,298.2674255371094,4.574112892150879,0.63567054271698,0.03970675998263889,0.013251410590277778,0.2864583333333333,0.06770833333333333,0.5321122803650631,0.5119999573524394,36,251.8389129638672,194.2869415283203,0.21801304817199707,0.5059555768966675,324,0.0009263964011054726,,,,0,-1,-1
dev,DEV_023,stable,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_023/front.png,384,384,179.3496839735243,188.98324245876736,205.99502902560764,35.60654316041326,29.167336254418256,22.12479698629601,0.8129316874319172,0.08313189030933697,0.14880315244587417,0.11763381906058235,0.6268793893443148,435.7833251953125,5.6750054359436035,0.6455756425857544,0.0954928927951389,0.026841905381944444,0.08072916666666667,0.4609375,0.5200464249621021,0.4578543456291056,40,163.87042236328125,153.5943603515625,0.29867810010910034,0.39998531341552734,538,0.07472144527748885,0.009209526909722222,77.67595139307068,2.49913804518901,1,5,5
dev,DEV_023,stable,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_023/top.png,384,384,181.39178466796875,192.35195583767361,209.41365559895834,35.306009844056014,25.237480485394215,10.918475102886855,0.8266298381331699,0.045553799798683826,0.15129152518212147,0.12576375901276363,0.49725814817168396,216.98147583007812,3.8729028701782227,0.6222088932991028,0.03834364149305555,0.0086669921875,0.15364583333333334,0.13802083333333334,0.5514047828638498,0.5091043948878456,40,195.0,191.27069091796875,0.2202337086200714,0.49810075759887695,397,0.0007039207490033426,,,,0,-1,-1
