top_area_frac,top_support_width_frac,top_support_height_frac,top_fill_ratio,top_centroid_dx,top_centroid_dy,front_height_frac,front_width_frac,front_slenderness,front_base_width_frac,front_top_width_frac,front_centroid_dx,front_tilt,front_top_heaviness,collapse_margin_proxy,split,sample_id,label
0.058831108940972224,0.4713541666666667,0.1796875,0.6946112579069581,-0.19034830437694228,-0.00905425843296881,0.5703125,0.3463541666666667,1.6466165413533835,0.2734375,0.1015625,-0.11032425312873784,-0.16106669543058205,0.26336898395721925,0.6863788198733898,train,TRAIN_0013,unstable
0.034281412760416664,0.2265625,0.1796875,0.8420789605197402,0.024252801429704096,-0.003075826483098454,0.5416666666666666,0.2786458333333333,1.9439252336448598,0.2786458333333333,0.09114583333333333,0.04143468789221072,0.06322548716332788,0.2840502613959461,0.6508270747094311,train,TRAIN_0014,unstable
0.00518798828125,0.057291666666666664,0.12239583333333333,0.7398452611218569,0.021962832130241194,-0.08355432686564623,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,0.002593792451523136,0.002133722203213728,0.5188786642633526,0.8580773442816413,train,TRAIN_0015,unstable
0.007371690538194444,0.11458333333333333,0.08854166666666667,0.7266042780748663,0.08556138172227667,-0.03332284463190671,0.84375,1.0,0.84375,1.0,1.0,0.002868040964510765,0.0014786817354456305,0.5188031755068476,0.8630784618700815,train,TRAIN_0016,unstable
0.015733506944444444,0.22395833333333334,0.08072916666666667,0.8702175543885972,0.01677320608625177,-0.038012064463851636,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.0032669815676265035,0.0002002948270702909,0.5227262139540662,0.9530194632785048,train,TRAIN_0017,stable
0.028340657552083332,0.24479166666666666,0.1328125,0.8717146433041302,0.04403154651786845,0.08599818688119187,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,-0.0011815594196037393,-0.0014546407580788845,0.532979683270589,0.9273052076518422,train,TRAIN_0018,unstable
0.05612521701388889,0.20572916666666666,0.4609375,0.5918615461631982,0.02645543374973336,-0.17860951229576982,0.5,0.4114583333333333,1.2151898734177216,0.2864583333333333,0.125,0.12479513931468089,0.21540167025382306,0.28765888398088885,0.6215735792078254,train,TRAIN_0019,unstable
0.033548990885416664,0.1796875,0.19270833333333334,0.9688601645123385,0.013944680453538583,-0.020803810205409667,0.828125,1.0,0.828125,1.0,0.9635416666666666,0.002684575451567195,0.00013675794829898225,0.5089478137322201,0.9538307905639885,train,TRAIN_0020,stable
0.06207275390625,0.2890625,0.3203125,0.6704021094264997,0.07709467055416197,-0.3005149761852396,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.025675701265803097,0.020470643143858824,0.5268260856371195,0.9253003451640625,train,TRAIN_0021,unstable
0.003960503472222222,0.052083333333333336,0.08854166666666667,0.8588235294117647,0.01434242998676627,-0.044234414678636536,0.84375,1.0,0.84375,1.0,1.0,-0.0007040078553505191,-0.0021109151183470454,0.5186158354035288,0.8785564930174421,train,TRAIN_0022,stable
0.032450358072916664,0.18229166666666666,0.1796875,0.9906832298136646,0.011812916233551851,-0.0016156887139150422,0.8776041666666666,1.0,0.8776041666666666,1.0,0.3697916666666667,0.0023323381360553785,0.002242654813674916,0.3286627059746665,0.9712091852150015,train,TRAIN_0023,stable
0.03439670138888889,0.18229166666666666,0.1953125,0.9660952380952381,0.005913796937674576,-0.022734760441805113,0.8229166666666666,1.0,0.8229166666666666,1.0,1.0,0.002449726892192805,8.269028736185291e-06,0.5380621516377796,0.9543905982475229,train,TRAIN_0024,stable
0.003960503472222222,0.052083333333333336,0.08854166666666667,0.8588235294117647,0.01434242998676627,-0.044234414678636536,0.84375,1.0,0.84375,1.0,1.0,0.0004421697414620507,-5.938918600045806e-05,0.5204885612125432,0.87878754825113,train,TRAIN_0025,stable
0.033548990885416664,0.1796875,0.19270833333333334,0.9688601645123385,0.013944680453538583,-0.020803810205409667,0.828125,1.0,0.828125,1.0,1.0,0.002520244677458372,8.86274296348355e-05,0.532710846108446,0.9517607903559115,train,TRAIN_0026,stable
0.037468804253472224,0.19010416666666666,0.20572916666666666,0.9580371076816369,0.008104155098472399,-0.02119537350991807,0.828125,1.0,0.828125,1.0,1.0,0.002643938004496471,3.59367200097882e-05,0.5317375994171575,0.9558701953633342,train,TRAIN_0027,stable
0.03346082899305555,0.21354166666666666,0.1796875,0.872039589961117,0.0183349720223398,-0.0025866238526089935,0.5442708333333334,0.2786458333333333,1.9532710280373833,0.2760416666666667,0.08854166666666667,0.03586978601206159,0.05510100263152773,0.28162028106916503,0.6524569335245933,train,TRAIN_0028,unstable
0.027879503038194444,0.24739583333333334,0.13541666666666666,0.8321862348178137,0.04346550330165577,-0.10066414186481776,0.8359375,1.0,0.8359375,0.9635416666666666,1.0,0.013723471232047313,0.00692976803233214,0.5169088079868119,0.9365656454313628,train,TRAIN_0029,unstable
0.004964192708333333,0.057291666666666664,0.1171875,0.7393939393939394,0.021501234145158366,-0.07867853728830487,0.84375,1.0,0.84375,1.0,1.0,0.0020999323206838394,0.0015534542514573646,0.5248018509543984,0.8575306635289199,train,TRAIN_0030,unstable
0.033548990885416664,0.1796875,0.19270833333333334,0.9688601645123385,0.013944680453538583,-0.020803810205409667,0.828125,1.0,0.828125,1.0,0.8151041666666666,-0.022681475719503186,-0.04741596495966666,0.49138759150684025,0.9462660626590209,train,TRAIN_0031,stable
0.019666883680555556,0.24739583333333334,0.09895833333333333,0.8033240997229917,0.012689295039164605,-0.05095885477626727,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,0.004112189060111016,-0.00029326685641328787,0.5326378401701236,0.9249114292856639,train,TRAIN_0032,stable
0.0867919921875,0.28125,0.4505208333333333,0.684971098265896,0.07633005646688429,-0.4473161398831491,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.03756859566709747,0.033103840086297964,0.5378564995496847,0.9213723277800983,train,TRAIN_0033,unstable
0.018751356336805556,0.3411458333333333,0.08854166666666667,0.6207903008531657,-0.31405908432051133,-0.023938734366073522,0.84375,1.0,0.84375,1.0,1.0,-0.005774751625973518,-0.0042560128506276,0.5283482424089706,0.878366789330639,train,TRAIN_0034,unstable
0.003960503472222222,0.052083333333333336,0.08854166666666667,0.8588235294117647,0.01434242998676627,-0.044234414678636536,0.84375,1.0,0.84375,1.0,1.0,0.0004421697414620507,-5.938918600045806e-05,0.5204885612125432,0.87878754825113,train,TRAIN_0035,stable
0.00457763671875,0.057291666666666664,0.09895833333333333,0.8074162679425837,0.014130161493085769,-0.05070689488444069,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,0.0006364296616867549,-1.3684235399047395e-05,0.5337345980525006,0.8453634346197756,train,TRAIN_0036,stable
0.04975721571180555,0.2838541666666667,0.2421875,0.7237841570484365,0.0795556411208116,0.21790730554494897,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,-0.007459991298564894,8.662613886556425e-05,0.5100585367392985,0.9371997825261764,train,TRAIN_0037,unstable
0.017313639322916668,0.3046875,0.09895833333333333,0.5742240215924427,-0.27180739599856407,-0.028567220870547083,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,-0.005513679298091101,-0.003443419683837823,0.5435027013522375,0.8393058343382613,train,TRAIN_0038,unstable
0.004550509982638889,0.057291666666666664,0.10416666666666667,0.7625,0.02108617744452168,-0.06607572968913555,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,-0.00019906053108531552,-0.0025405867167190843,0.5029673349267515,0.8635859653384206,train,TRAIN_0039,unstable
0.004062228732638889,0.052083333333333336,0.09114583333333333,0.8557142857142858,0.013656355021641975,-0.046417658673943096,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.0004764929046914279,3.2329178777268375e-05,0.523568211068211,0.8790707233047692,train,TRAIN_0040,stable
0.032674153645833336,0.18229166666666666,0.1796875,0.9975155279503105,0.010731081334464765,-0.002320497438348501,0.4375,0.2864583333333333,1.5272727272727273,0.2760416666666667,0.07291666666666667,0.011856688426896245,-0.005037328158346122,0.33350025037556336,0.698203885053573,train,TRAIN_0041,stable
0.03439670138888889,0.18229166666666666,0.1953125,0.9660952380952381,0.005913796937674576,-0.022734760441805113,0.8229166666666666,1.0,0.8229166666666666,1.0,1.0,0.0024122587923915972,-4.823935872427798e-05,0.5414945606947785,0.9540825681665128,train,TRAIN_0042,stable
0.032185872395833336,0.1796875,0.1796875,0.9968494013862634,0.013304594001929848,-0.0022082633279749686,0.59375,0.28125,2.111111111111111,0.28125,0.07552083333333333,0.011485972322848426,-0.00367372332546978,0.2669284467713787,0.6631774807066632,train,TRAIN_0043,stable
0.021701388888888888,0.2916666666666667,0.09375,0.7936507936507936,0.12766808093994775,-0.04501305483028728,0.8359375,1.0,0.8359375,0.9635416666666666,1.0,0.014509124128897932,0.00807169192450008,0.5211388205073317,0.9257225701522949,train,TRAIN_0044,unstable
0.015733506944444444,0.22395833333333334,0.08072916666666667,0.8702175543885972,0.01677320608625177,-0.038012064463851636,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.00342919524895291,9.380491694521709e-08,0.5167961914970758,0.9535768789402561,train,TRAIN_0045,stable
0.0037095811631944445,0.052083333333333336,0.08072916666666667,0.882258064516129,0.01342714354585417,-0.03817165550522439,0.8515625,1.0,0.8515625,1.0,1.0,0.0004528920613451337,0.0001168802358212373,0.4960581483819792,0.884708573680717,train,TRAIN_0046,stable
0.025607638888888888,0.24739583333333334,0.12239583333333333,0.8456886898096304,0.03261080010620887,0.055799718989246294,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,8.412221160836175e-05,-0.0006773807437529533,0.5311656499149673,0.92715071219474,train,TRAIN_0047,unstable
0.038458930121527776,0.19270833333333334,0.20833333333333334,0.9579391891891892,0.016476572438308912,-0.023410296442023526,0.8333333333333334,1.0,0.8333333333333334,0.9322916666666666,1.0,0.002503651778015259,0.00011809394658673922,0.5192278111059837,0.934135132953227,train,TRAIN_0048,stable
0.017428927951388888,0.234375,0.08854166666666667,0.8398692810457516,0.017092176245288693,-0.043699647468785296,0.84375,1.0,0.84375,1.0,1.0,0.004112090836882354,0.00033918154955359103,0.5242079360196863,0.9509319410686066,train,TRAIN_0049,stable
0.005479600694444444,0.08333333333333333,0.09375,0.7013888888888888,-0.04715895871571496,-0.037936561280148884,0.8463541666666666,1.0,0.8463541666666666,0.9635416666666666,1.0,-0.0012158506116380918,-0.0015713731019458832,0.5187845127517635,0.8439385280381098,train,TRAIN_0050,unstable
0.0986599392361111,0.3072916666666667,0.4817708333333333,0.6664223545579477,0.09383648331515881,0.4838769077030318,0.8359375,1.0,0.8359375,0.9635416666666666,1.0,-0.04645278525160179,0.03180102387144956,0.48460426299440285,0.9175297650701473,train,TRAIN_0051,unstable
0.007093641493055556,0.11458333333333333,0.08333333333333333,0.7428977272727273,0.0861668721824782,-0.03043797333120335,0.8385416666666666,1.0,0.8385416666666666,1.0,1.0,0.003076938177219768,0.0012952737759674982,0.5191544943372783,0.8661400232017744,train,TRAIN_0052,unstable
0.004062228732638889,0.052083333333333336,0.09114583333333333,0.8557142857142858,0.013656355021641975,-0.046417658673943096,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,0.0006110468487130483,0.0002972508618074299,0.5136098093342749,0.8791619193658387,train,TRAIN_0053,stable
0.01708984375,0.3046875,0.09114583333333333,0.6153846153846154,-0.2741638692030337,-0.025919018608313582,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,-0.006368200750705322,-0.005704948889605432,0.5325440010212386,0.8728461976092372,train,TRAIN_0054,unstable
0.033548990885416664,0.1796875,0.19270833333333334,0.9688601645123385,0.013944680453538583,-0.020803810205409667,0.828125,1.0,0.828125,1.0,1.0,0.0025941396368029945,6.359879847195327e-05,0.5295195626278978,0.9520448456719584,train,TRAIN_0055,stable
0.004292805989583333,0.0546875,0.09375,0.8373015873015873,0.015777164565107027,-0.04802445151151413,0.8463541666666666,1.0,0.8463541666666666,0.9635416666666666,1.0,-0.00032476321993857304,-0.0016416327529428232,0.5241754473470914,0.8634444894649586,train,TRAIN_0056,stable
0.032002766927083336,0.5234375,0.09895833333333333,0.6178318931657502,0.37190082644628086,-0.03069697135683369,0.8463541666666666,1.0,0.8463541666666666,1.0,1.0,0.03830196154669596,0.008545593281044761,0.5190857681432611,0.9390305412760545,train,TRAIN_0057,unstable
0.017428927951388888,0.234375,0.08854166666666667,0.8398692810457516,0.017092176245288693,-0.043699647468785296,0.84375,1.0,0.84375,1.0,1.0,0.0038507661784330516,-0.00038405588251844147,0.5233056729493785,0.9510022507781628,train,TRAIN_0058,stable
0.017869737413194444,0.23697916666666666,0.09114583333333333,0.8273155416012559,0.011832085651577229,-0.04542684588364099,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.003917726089978535,-0.00021961321258995303,0.5299899076158683,0.951638113170202,train,TRAIN_0059,stable
0.031840006510416664,0.17708333333333334,0.20052083333333334,0.8966768525592055,0.0013563676707346595,0.014226011227988167,0.5859375,0.2786458333333333,2.102803738317757,0.2760416666666667,0.0859375,-0.031739898625401164,-0.04718136632558967,0.2775743502723944,0.6373240973355396,train,TRAIN_0060,unstable
0.019666883680555556,0.24739583333333334,0.09895833333333333,0.8033240997229917,0.012689295039164605,-0.05095885477626727,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,0.004112189060111016,-0.00029326685641328787,0.5326378401701236,0.9249114292856639,train,TRAIN_0061,stable
0.00457763671875,0.057291666666666664,0.09895833333333333,0.8074162679425837,0.014130161493085769,-0.05070689488444069,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,1.0,0.00031764041424975353,-0.0004750588369117348,0.5390677215288248,0.844807971704806,train,TRAIN_0062,stable
0.032450358072916664,0.18229166666666666,0.1796875,0.9906832298136646,0.011812916233551851,-0.0016156887139150422,0.5494791666666666,0.28125,1.9537037037037037,0.28125,0.07552083333333333,0.012003063041452489,-0.0022759173306036162,0.2728096403008064,0.6743567078343629,train,TRAIN_0063,stable
0.017428927951388888,0.234375,0.08854166666666667,0.8398692810457516,0.017092176245288693,-0.043699647468785296,0.84375,1.0,0.84375,1.0,1.0,0.003828788959893137,-0.00041131657069282124,0.5217451888092399,0.9511335454579514,train,TRAIN_0064,stable
0.018290201822916668,0.328125,0.09114583333333333,0.6115646258503401,-0.29839653575048575,-0.025506534191844565,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,-0.006848381670832682,-0.0060148486195327755,0.5330294675442651,0.875558240453257,train,TRAIN_0065,unstable
0.0906711154513889,0.24739583333333334,0.4817708333333333,0.7607396870554766,0.10009197943253967,0.39142540780477697,0.8307291666666666,1.0,0.8307291666666666,0.8854166666666666,1.0,-0.04106946378981868,0.007035524304449536,0.5195821331842999,0.8846989838847673,train,TRAIN_0066,unstable
0.008097330729166666,0.041666666666666664,0.22395833333333334,0.8677325581395349,0.0003061434238205152,-0.19981981272769422,0.8385416666666666,1.0,0.8385416666666666,1.0,0.75,0.004643073744371895,0.001646140174083377,0.43992547806524185,0.8867645570447793,train,TRAIN_0067,unstable
0.034444173177083336,0.22916666666666666,0.1796875,0.8364624505928854,0.02879876540734716,-0.004066814821897524,0.5859375,0.2786458333333333,2.102803738317757,0.2786458333333333,0.09375,0.04184222765597867,0.06387573965878435,0.2767195767195767,0.6391393859048043,train,TRAIN_0068,unstable
0.016350640190972224,0.22916666666666666,0.08333333333333333,0.8561789772727273,0.010185041796032746,-0.0397774343657713,0.8255208333333334,1.0,0.8255208333333334,1.0,0.9375,0.0034059506248937943,-0.0006520754515905169,0.5069207291924441,0.9561402008891653,train,TRAIN_0069,stable
0.057840983072916664,0.296875,0.2916666666666667,0.6679981203007519,0.07850500534652638,-0.27501839064203326,0.84375,1.0,0.84375,1.0,1.0,0.024176475304748646,0.017143824852078438,0.5250237209512478,0.9276773452819091,train,TRAIN_0070,unstable
0.03268093532986111,0.18229166666666666,0.1796875,0.9977225672877846,0.010694720690564985,-0.0023563169503656445,0.3984375,0.2864583333333333,1.3909090909090909,0.2552083333333333,0.125,0.012316194600968666,-0.0020839574842015374,0.35907015359070155,0.6995637734755574,train,TRAIN_0071,stable
0.017476399739583332,0.3177083333333333,0.08854166666666667,0.6212632594021215,-0.29060346041655905,-0.024051891050678287,0.84375,1.0,0.84375,1.0,1.0,-0.0048693897487888105,-0.002869893380100519,0.5226157951077666,0.8755313254884256,train,TRAIN_0072,unstable
0.0684475368923611,0.2421875,0.375,0.7536589008363201,0.08801876232499883,-0.265642061465447,0.828125,1.0,0.828125,1.0,1.0,0.02037723017163473,0.012781664979257812,0.5307080004197334,0.91863796199081,train,TRAIN_0073,unstable
0.0045166015625,0.0546875,0.09635416666666667,0.8571428571428571,0.0199703620069156,0.030657289142928867,0.8385416666666666,1.0,0.8385416666666666,1.0,1.0,-0.00012799949379949105,-3.0144955113775573e-05,0.5256855561370953,0.8780253242406626,train,TRAIN_0074,unstable
0.015733506944444444,0.22395833333333334,0.08072916666666667,0.8702175543885972,0.01677320608625177,-0.038012064463851636,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.0032669815676265035,0.0002002948270702909,0.5227262139540662,0.9530194632785048,train,TRAIN_0075,stable
0.018581814236111112,0.24479166666666666,0.09375,0.8096926713947991,0.017844142478702585,-0.04695927274113321,0.8359375,1.0,0.8359375,0.9635416666666666,1.0,0.003956151991990842,-0.00032872627988633774,0.5344244391523958,0.9379992118587175,train,TRAIN_0076,stable
0.026401095920138888,0.4348958333333333,0.08072916666666667,0.751979911145451,0.2793680026880945,-0.02885208035578357,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.026943990113325933,-0.00011423335464094686,0.49118251477546077,0.9545848404478745,train,TRAIN_0077,unstable
0.032647026909722224,0.18229166666666666,0.1796875,0.9966873706004141,0.01072698103117431,-0.0021770705763541898,0.4739583333333333,0.2838541666666667,1.6697247706422018,0.28125,0.07291666666666667,0.01226421242111897,-0.0022641087034421803,0.3101874332329805,0.6923027320561367,train,TRAIN_0078,stable
0.0629611545138889,0.22135416666666666,0.5729166666666666,0.4964705882352941,0.04571665449865736,0.25904416818626164,0.6328125,0.5234375,1.208955223880597,0.21614583333333334,0.20833333333333334,-0.22547994433226992,-0.2362584711484973,0.3684131624316018,0.5735936455547863,train,TRAIN_0079,unstable
0.032450358072916664,0.18229166666666666,0.1796875,0.9906832298136646,0.011812916233551851,-0.0016156887139150422,0.5494791666666666,0.28125,1.9537037037037037,0.28125,0.07552083333333333,0.012003063041452489,-0.0022759173306036162,0.2728096403008064,0.6743567078343629,train,TRAIN_0080,stable
0.05876329210069445,0.2838541666666667,0.2994791666666667,0.6912644595133626,0.0858569407553269,-0.28148504156001086,0.8255208333333334,1.0,0.8255208333333334,1.0,0.9375,0.025487123926365207,0.02213473106614816,0.5100075437779882,0.9259795293224244,train,TRAIN_0081,unstable
0.039957682291666664,0.19791666666666666,0.21354166666666666,0.9454428754813864,0.00819715718441083,-0.022740043143865463,0.8307291666666666,1.0,0.8307291666666666,0.8854166666666666,1.0,0.00304140360583971,0.00036224524758765586,0.5338663807864683,0.9203979172526914,train,TRAIN_0082,stable
0.038458930121527776,0.19270833333333334,0.20833333333333334,0.9579391891891892,0.016476572438308912,-0.023410296442023526,0.8333333333333334,1.0,0.8333333333333334,0.9322916666666666,1.0,0.0029440486825720313,0.0001158868582033512,0.5254717266862525,0.9335892152044675,train,TRAIN_0083,stable
0.004062228732638889,0.052083333333333336,0.09114583333333333,0.8557142857142858,0.013656355021641975,-0.046417658673943096,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,0.0006110468487130483,0.0002972508618074299,0.5136098093342749,0.8791619193658387,train,TRAIN_0084,stable
0.017428927951388888,0.234375,0.08854166666666667,0.8398692810457516,0.017092176245288693,-0.043699647468785296,0.84375,1.0,0.84375,1.0,1.0,0.004112090836882354,0.00033918154955359103,0.5242079360196863,0.9509319410686066,train,TRAIN_0085,stable
0.032185872395833336,0.1796875,0.1796875,0.9968494013862634,0.013304594001929848,-0.0022082633279749686,0.59375,0.28125,2.111111111111111,0.28125,0.07552083333333333,0.011485972322848426,-0.00367372332546978,0.2669284467713787,0.6631774807066632,train,TRAIN_0086,stable
0.03510877821180555,0.23697916666666666,0.1796875,0.8244943462334766,0.029805965429538395,-0.004200644445128132,0.5416666666666666,0.28125,1.9259259259259258,0.28125,0.09375,0.04574282486351122,0.06850884575567473,0.2841054751876946,0.6517254479638991,train,TRAIN_0087,unstable
0.0948147243923611,0.3046875,0.4791666666666667,0.6494332961724266,0.08874389954438366,-0.4778844769374625,0.8255208333333334,1.0,0.8255208333333334,0.9635416666666666,1.0,0.04500283819486328,0.04037335021918076,0.5409435640727953,0.9089490380928789,train,TRAIN_0088,unstable
0.05239529079861111,0.3359375,0.18229166666666666,0.8555924695459579,0.1280211472705166,-0.006109376700287772,0.2916666666666667,0.3828125,0.7619047619047619,0.3046875,0.23958333333333334,0.13897728303501466,0.045141241433171,0.43613896485364123,0.7530082617781196,train,TRAIN_0089,unstable
0.015733506944444444,0.22395833333333334,0.08072916666666667,0.8702175543885972,0.01677320608625177,-0.038012064463851636,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.003328348410470916,-0.0007396176086530426,0.49659595461272815,0.9552020413354172,train,TRAIN_0090,stable
0.03439670138888889,0.18229166666666666,0.1953125,0.9660952380952381,0.005913796937674576,-0.022734760441805113,0.8229166666666666,1.0,0.8229166666666666,1.0,1.0,0.002449726892192805,8.269028736185291e-06,0.5380621516377796,0.9543905982475229,train,TRAIN_0091,stable
0.004062228732638889,0.052083333333333336,0.09114583333333333,0.8557142857142858,0.013656355021641975,-0.046417658673943096,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,0.0006626022885760641,0.00014013483496355672,0.5148269522819918,0.8790856641930808,train,TRAIN_0092,stable
0.07090928819444445,0.234375,0.3828125,0.7903250188964475,0.09050782990165418,0.2721008188484979,0.8359375,1.0,0.8359375,1.0,0.9010416666666666,-0.022709941493235353,0.0009956016554404923,0.4813330587806694,0.9271621519957131,train,TRAIN_0093,unstable
0.0037095811631944445,0.052083333333333336,0.08072916666666667,0.882258064516129,0.01342714354585417,-0.03817165550522439,0.8515625,1.0,0.8515625,1.0,1.0,0.0004394761927979385,9.120368000214985e-05,0.49731165486155826,0.884603834600749,train,TRAIN_0094,stable
0.025465223524305556,0.2421875,0.12760416666666666,0.8240070221637041,0.04120737189404555,-0.0894591371643727,0.84375,1.0,0.84375,1.0,1.0,0.01071931556889072,0.0029794420442941227,0.5135556344222075,0.9455308831509914,train,TRAIN_0095,unstable
0.017428927951388888,0.234375,0.08854166666666667,0.8398692810457516,0.017092176245288693,-0.043699647468785296,0.84375,1.0,0.84375,1.0,1.0,0.004205190111259194,-0.00016877688423111437,0.5184404142649609,0.9514694021202196,train,TRAIN_0096,stable
0.018018934461805556,0.2578125,0.08333333333333333,0.8386994949494949,0.09703419019271231,-0.038335113611908445,0.8385416666666666,1.0,0.8385416666666666,1.0,1.0,0.00981140555951665,0.0014414490322037787,0.5235069111080632,0.9397999363632532,train,TRAIN_0097,unstable
0.004062228732638889,0.052083333333333336,0.09114583333333333,0.8557142857142858,0.013656355021641975,-0.046417658673943096,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,0.0006110468487130483,0.0002972508618074299,0.5136098093342749,0.8791619193658387,train,TRAIN_0098,stable
0.0037706163194444445,0.052083333333333336,0.08333333333333333,0.86875,0.013252061536149773,-0.03985010425080293,0.8385416666666666,1.0,0.8385416666666666,1.0,1.0,0.000514632282901939,0.00019600877443592957,0.5240287678409831,0.8808394183049291,train,TRAIN_0099,stable
0.019755045572916668,0.265625,0.09114583333333333,0.8159663865546218,0.10646521087158578,-0.04408705371347854,0.8307291666666666,1.0,0.8307291666666666,1.0,1.0,0.011170748599898639,0.002735614893819238,0.5193253252007219,0.9372908863044775,train,TRAIN_0100,unstable
0.05820041232638889,0.328125,0.20052083333333334,0.8845598845598845,-0.21869441961528557,-0.018811611892764812,0.8411458333333334,1.0,0.8411458333333334,1.0,1.0,-0.013526182525758434,-0.010396192231987955,0.5217985928548635,0.9436643424361758,train,TRAIN_0101,unstable
